metric,value,model
f1_score,0.7272727272727273,qwen-2.5
f1_score,1.0,qwen-2.5
f1_score,0.8571428571428571,qwen-2.5
f1_score,0.75,qwen-2.5
f1_score,1.0,qwen-2.5
f1_score,0.8571428571428571,qwen-2.5
f1_score,0.9090909090909091,qwen-2.5
f1_score,0.8,qwen-2.5
f1_score,1.0,qwen-2.5
f1_score,0.5714285714285714,qwen-2.5
f1_score,0.9565217391304348,qwen-2.5
f1_score,1.0,qwen-2.5
f1_score,1.0,qwen-2.5
f1_score,0.9090909090909091,qwen-2.5
f1_score,0.9090909090909091,qwen-2.5
f1_score,0.8888888888888888,qwen-2.5
f1_score,1.0,qwen-2.5
f1_score,0.9090909090909091,qwen-2.5
f1_score,1.0,qwen-2.5
f1_score,0.9411764705882353,qwen-2.5
f1_score,0.75,qwen-2.5
f1_score,1.0,qwen-2.5
f1_score,0.8888888888888888,qwen-2.5
f1_score,1.0,qwen-2.5
f1_score,0.6666666666666666,qwen-2.5
f1_score,0.875,qwen-2.5
f1_score,1.0,qwen-2.5
f1_score,0.8571428571428571,qwen-2.5
f1_score,0.8235294117647058,qwen-2.5
f1_score,0.8571428571428571,qwen-2.5
f1_score,0.9473684210526315,qwen-2.5
f1_score,1.0,qwen-2.5
f1_score,0.9333333333333333,qwen-2.5
f1_score,0.8,qwen-2.5
f1_score,0.8571428571428571,qwen-2.5
f1_score,0.9230769230769231,qwen-2.5
f1_score,0.8333333333333334,qwen-2.5
f1_score,0.7692307692307693,qwen-2.5
f1_score,0.9333333333333333,qwen-2.5
f1_score,0.8333333333333334,qwen-2.5
f1_score,0.9473684210526315,qwen-2.5
f1_score,1.0,qwen-2.5
f1_score,0.9411764705882353,qwen-2.5
f1_score,1.0,qwen-2.5
f1_score,1.0,qwen-2.5
f1_score,1.0,qwen-2.5
f1_score,1.0,qwen-2.5
f1_score,0.8888888888888888,qwen-2.5
f1_score,0.6666666666666666,qwen-2.5
f1_score,1.0,qwen-2.5
f1_score,0.8571428571428571,qwen-2.5
f1_score,0.9090909090909091,qwen-2.5
f1_score,0.8333333333333334,qwen-2.5
f1_score,0.8571428571428571,qwen-2.5
f1_score,1.0,qwen-2.5
f1_score,0.9230769230769231,qwen-2.5
f1_score,0.7272727272727273,qwen-2.5
f1_score,0.6666666666666666,qwen-2.5
f1_score,1.0,qwen-2.5
f1_score,0.8571428571428571,qwen-2.5
f1_score,0.8888888888888888,qwen-2.5
f1_score,0.9333333333333333,qwen-2.5
f1_score,0.9411764705882353,qwen-2.5
f1_score,1.0,qwen-2.5
f1_score,0.9333333333333333,qwen-2.5
f1_score,0.6666666666666666,qwen-2.5
f1_score,0.8571428571428571,qwen-2.5
f1_score,0.9230769230769231,qwen-2.5
f1_score,1.0,qwen-2.5
f1_score,0.9090909090909091,qwen-2.5
f1_score,1.0,qwen-2.5
f1_score,0.8,qwen-2.5
f1_score,0.9333333333333333,qwen-2.5
f1_score,1.0,qwen-2.5
f1_score,1.0,qwen-2.5
f1_score,0.8571428571428571,qwen-2.5
f1_score,0.9473684210526315,qwen-2.5
f1_score,0.8888888888888888,qwen-2.5
f1_score,1.0,qwen-2.5
f1_score,0.5714285714285714,qwen-2.5
f1_score,0.9411764705882353,qwen-2.5
f1_score,0.9655172413793104,qwen-2.5
f1_score,1.0,qwen-2.5
f1_score,0.8888888888888888,qwen-2.5
f1_score,0.9090909090909091,qwen-2.5
f1_score,0.8,qwen-2.5
f1_score,0.9230769230769231,qwen-2.5
f1_score,0.8333333333333334,qwen-2.5
f1_score,0.8888888888888888,qwen-2.5
f1_score,0.8,qwen-2.5
f1_score,1.0,qwen-2.5
f1_score,0.9473684210526315,qwen-2.5
f1_score,1.0,qwen-2.5
f1_score,0.9333333333333333,qwen-2.5
f1_score,0.9230769230769231,qwen-2.5
f1_score,0.5,qwen-2.5
f1_score,0.9090909090909091,qwen-2.5
f1_score,0.8888888888888888,qwen-2.5
f1_score,0.8333333333333334,qwen-2.5
f1_score,0.75,qwen-2.5
f1_score,0.875,qwen-2.5
f1_score,0.9230769230769231,qwen-2.5
f1_score,0.9523809523809523,qwen-2.5
f1_score,0.9333333333333333,qwen-2.5
f1_score,0.8888888888888888,qwen-2.5
f1_score,0.8888888888888888,qwen-2.5
f1_score,1.0,qwen-2.5
f1_score,0.8571428571428571,qwen-2.5
f1_score,0.9333333333333333,qwen-2.5
f1_score,0.9090909090909091,qwen-2.5
f1_score,1.0,qwen-2.5
f1_score,0.8,qwen-2.5
f1_score,0.9411764705882353,qwen-2.5
f1_score,1.0,qwen-2.5
f1_score,0.9523809523809523,qwen-2.5
f1_score,0.8888888888888888,qwen-2.5
f1_score,0.75,qwen-2.5
f1_score,1.0,qwen-2.5
f1_score,1.0,qwen-2.5
f1_score,1.0,qwen-2.5
f1_score,1.0,qwen-2.5
f1_score,0.9411764705882353,qwen-2.5
f1_score,0.8888888888888888,qwen-2.5
f1_score,0.9230769230769231,qwen-2.5
f1_score,1.0,qwen-2.5
f1_score,1.0,qwen-2.5
f1_score,0.8571428571428571,qwen-2.5
f1_score,1.0,qwen-2.5
f1_score,0.9090909090909091,qwen-2.5
f1_score,1.0,qwen-2.5
f1_score,0.8888888888888888,qwen-2.5
f1_score,1.0,qwen-2.5
f1_score,1.0,qwen-2.5
f1_score,0.8571428571428571,qwen-2.5
f1_score,1.0,qwen-2.5
f1_score,0.9090909090909091,qwen-2.5
f1_score,0.9090909090909091,qwen-2.5
f1_score,0.8888888888888888,qwen-2.5
f1_score,0.875,qwen-2.5
f1_score,0.8571428571428571,qwen-2.5
f1_score,0.8571428571428571,qwen-2.5
f1_score,0.8888888888888888,qwen-2.5
f1_score,0.9411764705882353,qwen-2.5
f1_score,0.8,qwen-2.5
f1_score,0.8888888888888888,qwen-2.5
f1_score,0.9473684210526315,qwen-2.5
f1_score,0.9090909090909091,qwen-2.5
f1_score,0.9333333333333333,qwen-2.5
f1_score,0.8571428571428571,qwen-2.5
f1_score,1.0,qwen-2.5
f1_score,0.8888888888888888,qwen-2.5
f1_score,0.8888888888888888,qwen-2.5
f1_score,0.8888888888888888,qwen-2.5
f1_score,0.9523809523809523,qwen-2.5
f1_score,0.9333333333333333,qwen-2.5
f1_score,1.0,qwen-2.5
f1_score,0.8571428571428571,qwen-2.5
f1_score,0.9230769230769231,qwen-2.5
f1_score,1.0,qwen-2.5
f1_score,0.9473684210526315,qwen-2.5
f1_score,1.0,qwen-2.5
f1_score,1.0,qwen-2.5
f1_score,0.9,qwen-2.5
f1_score,0.5,qwen-2.5
f1_score,0.9230769230769231,qwen-2.5
f1_score,0.8333333333333334,qwen-2.5
f1_score,0.875,qwen-2.5
f1_score,0.8,qwen-2.5
f1_score,0.9090909090909091,qwen-2.5
f1_score,1.0,qwen-2.5
f1_score,0.9230769230769231,qwen-2.5
f1_score,0.4,qwen-2.5
f1_score,1.0,qwen-2.5
f1_score,0.875,qwen-2.5
f1_score,1.0,qwen-2.5
f1_score,0.8571428571428571,qwen-2.5
f1_score,1.0,qwen-2.5
f1_score,0.8571428571428571,qwen-2.5
f1_score,0.9230769230769231,qwen-2.5
f1_score,0.9230769230769231,qwen-2.5
f1_score,0.6666666666666666,qwen-2.5
f1_score,0.9230769230769231,qwen-2.5
f1_score,1.0,qwen-2.5
f1_score,0.9473684210526315,qwen-2.5
f1_score,0.9333333333333333,qwen-2.5
f1_score,0.9333333333333333,qwen-2.5
f1_score,1.0,qwen-2.5
f1_score,0.9230769230769231,qwen-2.5
f1_score,0.8333333333333334,qwen-2.5
f1_score,0.9333333333333333,qwen-2.5
f1_score,1.0,qwen-2.5
f1_score,0.8888888888888888,qwen-2.5
f1_score,0.8333333333333334,qwen-2.5
f1_score,0.8,qwen-2.5
f1_score,0.9333333333333333,qwen-2.5
f1_score,0.8,qwen-2.5
f1_score,1.0,qwen-2.5
f1_score,1.0,qwen-2.5
f1_score,0.9473684210526315,qwen-2.5
f1_score,1.0,qwen-2.5
f1_score,0.6666666666666666,qwen-2.5
f1_score,0.9090909090909091,qwen-2.5
f1_score,0.9473684210526315,qwen-2.5
f1_score,0.8,qwen-2.5
f1_score,0.7272727272727273,qwen-2.5
f1_score,0.8333333333333334,qwen-2.5
f1_score,0.875,qwen-2.5
f1_score,1.0,qwen-2.5
f1_score,0.9090909090909091,qwen-2.5
f1_score,0.8,qwen-2.5
f1_score,1.0,qwen-2.5
f1_score,0.8571428571428571,qwen-2.5
f1_score,0.8,qwen-2.5
f1_score,1.0,qwen-2.5
f1_score,0.9090909090909091,qwen-2.5
f1_score,1.0,qwen-2.5
f1_score,0.9411764705882353,qwen-2.5
f1_score,0.8,qwen-2.5
f1_score,1.0,qwen-2.5
f1_score,1.0,qwen-2.5
f1_score,0.8571428571428571,qwen-2.5
f1_score,0.7272727272727273,qwen-2.5
f1_score,0.8888888888888888,qwen-2.5
f1_score,1.0,qwen-2.5
f1_score,0.9230769230769231,qwen-2.5
f1_score,1.0,qwen-2.5
f1_score,1.0,qwen-2.5
f1_score,0.9411764705882353,qwen-2.5
f1_score,1.0,qwen-2.5
f1_score,0.9090909090909091,qwen-2.5
f1_score,1.0,qwen-2.5
f1_score,0.9333333333333333,qwen-2.5
f1_score,0.9333333333333333,qwen-2.5
f1_score,0.8571428571428571,qwen-2.5
f1_score,0.7272727272727273,qwen-2.5
f1_score,0.9473684210526315,qwen-2.5
f1_score,0.8,qwen-2.5
f1_score,0.8888888888888888,qwen-2.5
f1_score,1.0,qwen-2.5
f1_score,0.5,qwen-2.5
f1_score,0.7692307692307693,qwen-2.5
f1_score,0.9411764705882353,qwen-2.5
f1_score,0.9230769230769231,qwen-2.5
f1_score,0.8,qwen-2.5
f1_score,1.0,qwen-2.5
f1_score,1.0,qwen-2.5
f1_score,1.0,qwen-2.5
f1_score,0.8571428571428571,qwen-2.5
f1_score,1.0,qwen-2.5
f1_score,1.0,qwen-2.5
f1_score,1.0,qwen-2.5
f1_score,1.0,qwen-2.5
f1_score,0.8571428571428571,qwen-2.5
f1_score,0.875,qwen-2.5
f1_score,0.8888888888888888,qwen-2.5
f1_score,1.0,qwen-2.5
f1_score,0.9333333333333333,qwen-2.5
f1_score,1.0,qwen-2.5
f1_score,0.6666666666666666,qwen-2.5
f1_score,0.9090909090909091,qwen-2.5
f1_score,0.8888888888888888,qwen-2.5
f1_score,0.9473684210526315,qwen-2.5
f1_score,0.9333333333333333,qwen-2.5
f1_score,0.75,qwen-2.5
f1_score,0.8,qwen-2.5
f1_score,0.8571428571428571,qwen-2.5
f1_score,0.8888888888888888,qwen-2.5
f1_score,1.0,qwen-2.5
f1_score,1.0,qwen-2.5
f1_score,0.8888888888888888,qwen-2.5
f1_score,1.0,qwen-2.5
f1_score,0.9,qwen-2.5
f1_score,0.875,qwen-2.5
f1_score,1.0,qwen-2.5
f1_score,0.8,qwen-2.5
f1_score,1.0,qwen-2.5
f1_score,1.0,qwen-2.5
f1_score,0.7692307692307693,qwen-2.5
f1_score,0.75,qwen-2.5
f1_score,0.9230769230769231,qwen-2.5
f1_score,0.6666666666666666,qwen-2.5
f1_score,0.9411764705882353,qwen-2.5
f1_score,0.9230769230769231,qwen-2.5
f1_score,1.0,qwen-2.5
f1_score,0.8571428571428571,qwen-2.5
f1_score,0.9523809523809523,qwen-2.5
f1_score,1.0,qwen-2.5
f1_score,1.0,qwen-2.5
f1_score,0.9411764705882353,qwen-2.5
f1_score,1.0,qwen-2.5
f1_score,0.9411764705882353,qwen-2.5
f1_score,1.0,qwen-2.5
f1_score,1.0,qwen-2.5
f1_score,0.9166666666666666,qwen-2.5
f1_score,0.8,qwen-2.5
f1_score,0.9090909090909091,qwen-2.5
f1_score,1.0,qwen-2.5
f1_score,0.9333333333333333,qwen-2.5
f1_score,0.9090909090909091,qwen-2.5
f1_score,0.9230769230769231,qwen-2.5
f1_score,1.0,qwen-2.5
f1_score,1.0,qwen-2.5
f1_score,0.9333333333333333,qwen-2.5
f1_score,0.8888888888888888,qwen-2.5
f1_score,0.8571428571428571,qwen-2.5
f1_score,0.9333333333333333,qwen-2.5
f1_score,0.9333333333333333,qwen-2.5
f1_score,1.0,qwen-2.5
f1_score,0.9230769230769231,qwen-2.5
f1_score,0.8888888888888888,qwen-2.5
f1_score,1.0,qwen-2.5
f1_score,1.0,qwen-2.5
f1_score,0.875,qwen-2.5
f1_score,0.8333333333333334,qwen-2.5
f1_score,0.8888888888888888,qwen-2.5
f1_score,0.8571428571428571,qwen-2.5
f1_score,0.9230769230769231,qwen-2.5
f1_score,1.0,qwen-2.5
f1_score,0.8571428571428571,qwen-2.5
f1_score,0.7272727272727273,qwen-2.5
f1_score,0.8421052631578947,qwen-2.5
f1_score,0.8333333333333334,qwen-2.5
f1_score,1.0,qwen-2.5
f1_score,0.9090909090909091,qwen-2.5
f1_score,0.8571428571428571,qwen-2.5
f1_score,0.7692307692307693,qwen-2.5
f1_score,1.0,qwen-2.5
f1_score,1.0,qwen-2.5
f1_score,1.0,qwen-2.5
f1_score,0.8888888888888888,qwen-2.5
f1_score,0.8571428571428571,qwen-2.5
f1_score,1.0,qwen-2.5
f1_score,0.9090909090909091,qwen-2.5
f1_score,0.75,qwen-2.5
f1_score,0.9523809523809523,qwen-2.5
f1_score,1.0,qwen-2.5
f1_score,1.0,qwen-2.5
f1_score,0.9411764705882353,qwen-2.5
f1_score,0.8888888888888888,qwen-2.5
f1_score,0.9411764705882353,qwen-2.5
f1_score,0.9090909090909091,qwen-2.5
f1_score,0.8888888888888888,qwen-2.5
f1_score,1.0,qwen-2.5
f1_score,0.8571428571428571,qwen-2.5
f1_score,1.0,qwen-2.5
f1_score,0.7692307692307693,qwen-2.5
f1_score,0.9090909090909091,qwen-2.5
f1_score,0.9,qwen-2.5
f1_score,1.0,qwen-2.5
f1_score,1.0,qwen-2.5
f1_score,1.0,qwen-2.5
f1_score,1.0,qwen-2.5
f1_score,0.9,qwen-2.5
f1_score,1.0,qwen-2.5
f1_score,1.0,qwen-2.5
f1_score,0.7692307692307693,qwen-2.5
f1_score,0.9333333333333333,qwen-2.5
f1_score,0.9090909090909091,qwen-2.5
f1_score,0.9333333333333333,qwen-2.5
f1_score,0.8333333333333334,qwen-2.5
f1_score,0.9090909090909091,qwen-2.5
f1_score,0.9333333333333333,qwen-2.5
f1_score,1.0,qwen-2.5
f1_score,0.9090909090909091,qwen-2.5
f1_score,1.0,qwen-2.5
f1_score,0.9523809523809523,qwen-2.5
f1_score,0.8888888888888888,qwen-2.5
f1_score,0.8333333333333334,qwen-2.5
f1_score,1.0,qwen-2.5
f1_score,1.0,qwen-2.5
f1_score,0.9,qwen-2.5
f1_score,0.9411764705882353,qwen-2.5
f1_score,0.9411764705882353,qwen-2.5
f1_score,0.8888888888888888,qwen-2.5
f1_score,0.6666666666666666,qwen-2.5
f1_score,0.75,qwen-2.5
f1_score,0.9230769230769231,qwen-2.5
f1_score,1.0,qwen-2.5
f1_score,1.0,qwen-2.5
f1_score,1.0,qwen-2.5
f1_score,1.0,qwen-2.5
f1_score,1.0,qwen-2.5
f1_score,0.875,qwen-2.5
f1_score,1.0,qwen-2.5
f1_score,1.0,qwen-2.5
f1_score,0.9565217391304348,qwen-2.5
f1_score,1.0,qwen-2.5
f1_score,1.0,qwen-2.5
f1_score,0.9473684210526315,qwen-2.5
f1_score,0.9411764705882353,qwen-2.5
f1_score,1.0,qwen-2.5
f1_score,1.0,qwen-2.5
f1_score,0.8888888888888888,qwen-2.5
f1_score,0.8571428571428571,qwen-2.5
f1_score,1.0,qwen-2.5
f1_score,1.0,qwen-2.5
f1_score,1.0,qwen-2.5
f1_score,0.875,qwen-2.5
f1_score,1.0,qwen-2.5
f1_score,1.0,qwen-2.5
f1_score,0.8571428571428571,qwen-2.5
f1_score,0.7777777777777778,qwen-2.5
f1_score,0.8421052631578947,qwen-2.5
f1_score,0.8888888888888888,qwen-2.5
f1_score,0.8571428571428571,qwen-2.5
f1_score,0.9473684210526315,qwen-2.5
f1_score,1.0,qwen-2.5
f1_score,0.9230769230769231,qwen-2.5
f1_score,1.0,qwen-2.5
f1_score,1.0,qwen-2.5
f1_score,0.9090909090909091,qwen-2.5
f1_score,1.0,qwen-2.5
f1_score,0.9473684210526315,qwen-2.5
f1_score,0.8571428571428571,qwen-2.5
f1_score,0.9523809523809523,qwen-2.5
f1_score,0.8888888888888888,qwen-2.5
f1_score,0.8571428571428571,qwen-2.5
f1_score,1.0,qwen-2.5
f1_score,0.8333333333333334,qwen-2.5
f1_score,1.0,qwen-2.5
f1_score,1.0,qwen-2.5
f1_score,0.875,qwen-2.5
f1_score,1.0,qwen-2.5
f1_score,1.0,qwen-2.5
f1_score,1.0,qwen-2.5
f1_score,0.9333333333333333,qwen-2.5
f1_score,0.9090909090909091,qwen-2.5
f1_score,0.9090909090909091,qwen-2.5
f1_score,1.0,qwen-2.5
f1_score,1.0,qwen-2.5
f1_score,0.9090909090909091,qwen-2.5
f1_score,0.8571428571428571,qwen-2.5
f1_score,0.9230769230769231,qwen-2.5
f1_score,0.8,qwen-2.5
f1_score,0.9090909090909091,qwen-2.5
f1_score,1.0,qwen-2.5
f1_score,0.6666666666666666,qwen-2.5
f1_score,0.8888888888888888,qwen-2.5
f1_score,0.9090909090909091,qwen-2.5
f1_score,0.9,qwen-2.5
f1_score,0.75,qwen-2.5
f1_score,0.9230769230769231,qwen-2.5
f1_score,1.0,qwen-2.5
f1_score,1.0,qwen-2.5
f1_score,0.9090909090909091,qwen-2.5
f1_score,0.7272727272727273,qwen-2.5
f1_score,0.9,qwen-2.5
f1_score,1.0,qwen-2.5
f1_score,0.8571428571428571,qwen-2.5
f1_score,1.0,qwen-2.5
f1_score,0.8571428571428571,qwen-2.5
f1_score,0.9090909090909091,qwen-2.5
f1_score,1.0,qwen-2.5
f1_score,0.9090909090909091,qwen-2.5
f1_score,0.9090909090909091,qwen-2.5
f1_score,0.8,qwen-2.5
f1_score,1.0,qwen-2.5
f1_score,0.8,qwen-2.5
f1_score,0.8888888888888888,qwen-2.5
f1_score,0.9333333333333333,qwen-2.5
f1_score,0.8,qwen-2.5
f1_score,0.8,qwen-2.5
f1_score,0.8235294117647058,qwen-2.5
f1_score,0.8888888888888888,qwen-2.5
f1_score,0.8,qwen-2.5
f1_score,0.6666666666666666,qwen-2.5
f1_score,0.9333333333333333,qwen-2.5
f1_score,0.8888888888888888,qwen-2.5
f1_score,0.9090909090909091,qwen-2.5
f1_score,0.8,qwen-2.5
specificity,0.9982014388489209,qwen-2.5
specificity,1.0,qwen-2.5
specificity,0.99822695035461,qwen-2.5
specificity,0.9964285714285714,qwen-2.5
specificity,0.9964539007092199,qwen-2.5
specificity,0.9982142857142857,qwen-2.5
specificity,0.9982142857142857,qwen-2.5
specificity,0.9982142857142857,qwen-2.5
specificity,0.9964476021314387,qwen-2.5
specificity,0.9982174688057041,qwen-2.5
specificity,1.0,qwen-2.5
specificity,0.9946332737030411,qwen-2.5
specificity,0.9964539007092199,qwen-2.5
specificity,0.9946808510638298,qwen-2.5
specificity,1.0,qwen-2.5
specificity,1.0,qwen-2.5
specificity,1.0,qwen-2.5
specificity,0.9982174688057041,qwen-2.5
specificity,1.0,qwen-2.5
specificity,0.9982238010657194,qwen-2.5
specificity,0.99644128113879,qwen-2.5
specificity,0.9982238010657194,qwen-2.5
specificity,0.99822695035461,qwen-2.5
specificity,1.0,qwen-2.5
specificity,1.0,qwen-2.5
specificity,0.99822695035461,qwen-2.5
specificity,1.0,qwen-2.5
specificity,1.0,qwen-2.5
specificity,0.9928571428571429,qwen-2.5
specificity,1.0,qwen-2.5
specificity,0.9964476021314387,qwen-2.5
specificity,0.9982078853046595,qwen-2.5
specificity,1.0,qwen-2.5
specificity,0.9982300884955753,qwen-2.5
specificity,0.9982174688057041,qwen-2.5
specificity,0.9964093357271095,qwen-2.5
specificity,0.998220640569395,qwen-2.5
specificity,0.9964476021314387,qwen-2.5
specificity,0.99822695035461,qwen-2.5
specificity,1.0,qwen-2.5
specificity,1.0,qwen-2.5
specificity,0.998220640569395,qwen-2.5
specificity,1.0,qwen-2.5
specificity,1.0,qwen-2.5
specificity,0.9964285714285714,qwen-2.5
specificity,0.9964221824686941,qwen-2.5
specificity,1.0,qwen-2.5
specificity,0.9964349376114082,qwen-2.5
specificity,1.0,qwen-2.5
specificity,0.998220640569395,qwen-2.5
specificity,1.0,qwen-2.5
specificity,0.9946236559139785,qwen-2.5
specificity,0.9982078853046595,qwen-2.5
specificity,1.0,qwen-2.5
specificity,1.0,qwen-2.5
specificity,0.998211091234347,qwen-2.5
specificity,1.0,qwen-2.5
specificity,0.9964349376114082,qwen-2.5
specificity,1.0,qwen-2.5
specificity,0.9981916817359855,qwen-2.5
specificity,1.0,qwen-2.5
specificity,0.9964285714285714,qwen-2.5
specificity,1.0,qwen-2.5
specificity,0.9964601769911504,qwen-2.5
specificity,0.9982142857142857,qwen-2.5
specificity,1.0,qwen-2.5
specificity,0.998220640569395,qwen-2.5
specificity,0.9964285714285714,qwen-2.5
specificity,0.998211091234347,qwen-2.5
specificity,1.0,qwen-2.5
specificity,0.9981916817359855,qwen-2.5
specificity,0.996415770609319,qwen-2.5
specificity,0.9946332737030411,qwen-2.5
specificity,0.9964476021314387,qwen-2.5
specificity,1.0,qwen-2.5
specificity,1.0,qwen-2.5
specificity,0.9928571428571429,qwen-2.5
specificity,0.9982174688057041,qwen-2.5
specificity,0.998211091234347,qwen-2.5
specificity,0.998211091234347,qwen-2.5
specificity,0.998220640569395,qwen-2.5
specificity,0.9946524064171123,qwen-2.5
specificity,0.9981851179673321,qwen-2.5
specificity,1.0,qwen-2.5
specificity,0.9982300884955753,qwen-2.5
specificity,1.0,qwen-2.5
specificity,1.0,qwen-2.5
specificity,1.0,qwen-2.5
specificity,1.0,qwen-2.5
specificity,0.996415770609319,qwen-2.5
specificity,0.9964476021314387,qwen-2.5
specificity,1.0,qwen-2.5
specificity,0.99822695035461,qwen-2.5
specificity,0.9982046678635548,qwen-2.5
specificity,1.0,qwen-2.5
specificity,1.0,qwen-2.5
specificity,0.9964285714285714,qwen-2.5
specificity,0.9982142857142857,qwen-2.5
specificity,0.9946808510638298,qwen-2.5
specificity,0.9964285714285714,qwen-2.5
specificity,1.0,qwen-2.5
specificity,0.9982174688057041,qwen-2.5
specificity,1.0,qwen-2.5
specificity,1.0,qwen-2.5
specificity,1.0,qwen-2.5
specificity,1.0,qwen-2.5
specificity,0.9964476021314387,qwen-2.5
specificity,0.99822695035461,qwen-2.5
specificity,1.0,qwen-2.5
specificity,1.0,qwen-2.5
specificity,0.9964093357271095,qwen-2.5
specificity,0.998211091234347,qwen-2.5
specificity,0.9964349376114082,qwen-2.5
specificity,0.9964093357271095,qwen-2.5
specificity,0.998211091234347,qwen-2.5
specificity,0.9964349376114082,qwen-2.5
specificity,1.0,qwen-2.5
specificity,1.0,qwen-2.5
specificity,1.0,qwen-2.5
specificity,0.9982174688057041,qwen-2.5
specificity,0.9964285714285714,qwen-2.5
specificity,0.9946428571428572,qwen-2.5
specificity,0.9928698752228164,qwen-2.5
specificity,0.9964093357271095,qwen-2.5
specificity,0.99644128113879,qwen-2.5
specificity,0.9982174688057041,qwen-2.5
specificity,0.99822695035461,qwen-2.5
specificity,0.9982078853046595,qwen-2.5
specificity,0.9981981981981982,qwen-2.5
specificity,1.0,qwen-2.5
specificity,1.0,qwen-2.5
specificity,0.9982142857142857,qwen-2.5
specificity,0.998211091234347,qwen-2.5
specificity,0.9964349376114082,qwen-2.5
specificity,0.99822695035461,qwen-2.5
specificity,0.9982174688057041,qwen-2.5
specificity,0.9964476021314387,qwen-2.5
specificity,0.998220640569395,qwen-2.5
specificity,0.9982078853046595,qwen-2.5
specificity,0.9964349376114082,qwen-2.5
specificity,0.99822695035461,qwen-2.5
specificity,0.99822695035461,qwen-2.5
specificity,0.9982238010657194,qwen-2.5
specificity,1.0,qwen-2.5
specificity,1.0,qwen-2.5
specificity,0.9964028776978417,qwen-2.5
specificity,0.992831541218638,qwen-2.5
specificity,1.0,qwen-2.5
specificity,0.9982142857142857,qwen-2.5
specificity,0.9911032028469751,qwen-2.5
specificity,0.9946524064171123,qwen-2.5
specificity,0.998211091234347,qwen-2.5
specificity,0.998220640569395,qwen-2.5
specificity,0.998211091234347,qwen-2.5
specificity,0.9982174688057041,qwen-2.5
specificity,1.0,qwen-2.5
specificity,0.9982174688057041,qwen-2.5
specificity,0.9928571428571429,qwen-2.5
specificity,0.998211091234347,qwen-2.5
specificity,1.0,qwen-2.5
specificity,1.0,qwen-2.5
specificity,1.0,qwen-2.5
specificity,1.0,qwen-2.5
specificity,0.9982142857142857,qwen-2.5
specificity,1.0,qwen-2.5
specificity,0.9982142857142857,qwen-2.5
specificity,1.0,qwen-2.5
specificity,0.9982174688057041,qwen-2.5
specificity,1.0,qwen-2.5
specificity,0.9982078853046595,qwen-2.5
specificity,1.0,qwen-2.5
specificity,1.0,qwen-2.5
specificity,1.0,qwen-2.5
specificity,0.9982142857142857,qwen-2.5
specificity,0.99822695035461,qwen-2.5
specificity,0.9946524064171123,qwen-2.5
specificity,0.9982142857142857,qwen-2.5
specificity,0.998220640569395,qwen-2.5
specificity,0.99644128113879,qwen-2.5
specificity,1.0,qwen-2.5
specificity,0.9946236559139785,qwen-2.5
specificity,0.9981981981981982,qwen-2.5
specificity,1.0,qwen-2.5
specificity,0.998220640569395,qwen-2.5
specificity,1.0,qwen-2.5
specificity,0.9982238010657194,qwen-2.5
specificity,1.0,qwen-2.5
specificity,0.9964349376114082,qwen-2.5
specificity,0.9963963963963964,qwen-2.5
specificity,0.9982174688057041,qwen-2.5
specificity,0.9982142857142857,qwen-2.5
specificity,0.9929078014184397,qwen-2.5
specificity,0.998211091234347,qwen-2.5
specificity,0.99644128113879,qwen-2.5
specificity,1.0,qwen-2.5
specificity,0.9982238010657194,qwen-2.5
specificity,1.0,qwen-2.5
specificity,0.9982238010657194,qwen-2.5
specificity,0.9982078853046595,qwen-2.5
specificity,0.998220640569395,qwen-2.5
specificity,1.0,qwen-2.5
specificity,1.0,qwen-2.5
specificity,0.998220640569395,qwen-2.5
specificity,0.9964349376114082,qwen-2.5
specificity,0.9964349376114082,qwen-2.5
specificity,0.99822695035461,qwen-2.5
specificity,1.0,qwen-2.5
specificity,1.0,qwen-2.5
specificity,0.99822695035461,qwen-2.5
specificity,0.998211091234347,qwen-2.5
specificity,0.9982238010657194,qwen-2.5
specificity,0.9982238010657194,qwen-2.5
specificity,0.9982174688057041,qwen-2.5
specificity,1.0,qwen-2.5
specificity,1.0,qwen-2.5
specificity,0.998211091234347,qwen-2.5
specificity,0.9964285714285714,qwen-2.5
specificity,0.998220640569395,qwen-2.5
specificity,1.0,qwen-2.5
specificity,1.0,qwen-2.5
specificity,1.0,qwen-2.5
specificity,1.0,qwen-2.5
specificity,0.9964601769911504,qwen-2.5
specificity,1.0,qwen-2.5
specificity,1.0,qwen-2.5
specificity,0.9946902654867257,qwen-2.5
specificity,1.0,qwen-2.5
specificity,1.0,qwen-2.5
specificity,0.9982078853046595,qwen-2.5
specificity,0.998220640569395,qwen-2.5
specificity,1.0,qwen-2.5
specificity,1.0,qwen-2.5
specificity,0.998211091234347,qwen-2.5
specificity,0.998220640569395,qwen-2.5
specificity,0.9982238010657194,qwen-2.5
specificity,0.998211091234347,qwen-2.5
specificity,1.0,qwen-2.5
specificity,0.99644128113879,qwen-2.5
specificity,1.0,qwen-2.5
specificity,0.9982238010657194,qwen-2.5
specificity,1.0,qwen-2.5
specificity,1.0,qwen-2.5
specificity,1.0,qwen-2.5
specificity,0.9982014388489209,qwen-2.5
specificity,0.9982142857142857,qwen-2.5
specificity,0.998211091234347,qwen-2.5
specificity,0.9910714285714286,qwen-2.5
